day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,year,month,day,sales
4,497,1,1,0,1,0,0,2014,3,20,5236.0425
5,582,1,1,0,1,0,0,2013,3,8,5960.063
7,0,0,0,0,1,0,0,2015,1,4,-30.374773
1,993,1,1,1,1,0,0,2014,7,14,10636.187
4,1039,1,1,0,1,0,0,2013,12,19,10918.017
6,798,1,0,0,1,0,0,2013,10,26,6575.815
7,0,0,0,0,1,0,0,2013,1,20,-3.1942217
2,519,1,1,0,1,0,0,2013,2,5,5907.1445
7,0,0,0,0,1,0,0,2015,6,21,-9.304874
1,686,1,1,0,1,0,0,2013,12,2,8534.448
2,400,1,1,1,1,0,0,2013,5,28,4794.422
7,0,0,0,0,1,0,0,2013,8,25,-2.4853563
5,866,1,1,0,1,0,0,2015,3,20,7935.1797
4,511,1,0,0,1,0,0,2013,6,27,4782.706
3,663,1,0,0,1,0,0,2013,5,22,5610.2515
2,569,1,1,0,1,0,0,2015,3,17,6345.413
6,605,1,0,0,1,0,0,2014,7,19,5676.0225
3,650,1,1,0,1,0,0,2014,10,22,6250.9946
1,451,1,0,0,1,0,0,2015,6,22,4687.7134
6,735,1,0,0,1,0,0,2015,1,3,6712.139
5,742,1,0,0,1,0,0,2014,1,31,7248.9634
2,1184,1,1,0,1,0,0,2014,6,17,10506.858
7,0,0,0,0,1,0,0,2013,12,15,-1.4397718
3,618,1,1,0,1,0,0,2013,1,23,6259.431
6,475,1,0,0,1,0,0,2013,8,31,4830.796
1,757,1,1,0,1,0,0,2014,10,6,8444.867
6,389,1,0,0,1,0,0,2015,4,18,3814.687
3,331,1,0,0,1,0,0,2013,4,17,3218.8176
1,639,1,0,0,1,0,0,2013,9,16,5358.7695
7,0,0,0,0,1,0,0,2013,5,26,3.3664186
3,378,1,0,0,1,0,0,2013,2,27,3726.164
4,603,1,1,0,1,0,0,2014,7,17,6366.818
3,978,1,1,1,1,0,0,2015,6,3,9651.115
4,292,1,0,0,1,0,0,2014,1,30,3203.2283
5,0,0,1,0,0,1,0,2014,10,3,-6.694175
4,389,1,0,1,1,0,0,2013,9,5,3947.439
5,518,1,1,0,1,0,0,2014,10,24,5302.9116
1,507,1,0,0,1,0,0,2014,1,27,4421.8145
1,638,1,1,0,1,0,0,2015,7,27,8124.431
3,1179,1,0,0,1,0,0,2013,10,2,8763.998
1,1922,1,1,0,1,0,0,2014,9,15,15832.559
3,836,1,1,0,1,0,0,2013,4,10,7713.566
2,576,1,0,1,1,0,0,2014,8,26,5020.8223
6,566,1,0,0,1,0,0,2013,6,29,5713.435
7,0,0,0,0,1,0,0,2014,6,8,-13.436961
5,662,1,0,0,1,0,0,2014,3,28,6187.431
2,374,1,0,1,1,0,0,2014,4,22,3775.8594
1,1413,1,1,1,1,0,0,2013,7,29,13794.536
7,190,1,0,0,1,0,0,2015,3,15,1914.6027
1,677,1,0,0,1,0,0,2013,9,30,6212.9126
2,668,1,0,1,1,0,0,2015,4,7,5971.02
3,650,1,1,0,1,0,0,2013,4,24,6144.57
6,373,1,0,0,1,0,0,2015,7,4,3482.5095
3,582,1,1,0,1,0,0,2013,3,20,5930.5513
3,609,1,0,0,1,0,0,2014,3,12,5119.5815
5,613,1,0,1,1,0,0,2014,8,29,5830.469
4,347,1,1,0,1,0,0,2013,2,21,3800.2485
4,530,1,1,0,1,0,0,2014,1,23,5643.7944
4,303,1,0,0,1,0,0,2013,1,17,3040.0212
7,0,0,0,0,1,0,0,2015,7,26,55.909832
1,573,1,1,0,1,0,0,2014,1,20,6903.2104
6,320,1,0,0,1,0,0,2013,5,25,2955.2803
7,0,0,0,0,1,0,0,2013,2,17,-29.350248
2,480,1,0,0,1,0,0,2014,12,9,4981.5674
7,0,0,0,0,1,0,0,2013,5,12,10.483602
4,772,1,1,0,1,0,0,2014,10,9,7365.8086
3,595,1,0,0,1,0,0,2015,2,11,5253.5786
6,0,0,0,0,1,0,0,2014,3,29,-6.509376
4,769,1,1,1,1,0,0,2014,4,17,7776.1807
3,856,1,0,1,1,0,0,2013,1,2,6974.0874
6,699,1,0,1,1,0,0,2013,10,12,6449.574
2,534,1,0,0,1,0,0,2015,2,10,4889.8853
2,1188,1,0,0,1,0,0,2014,5,27,8979.785
1,705,1,0,0,1,0,0,2013,1,14,5579.1
6,544,1,0,0,1,0,0,2015,7,25,5627.9272
1,978,1,1,1,1,0,0,2015,1,5,10662.739
6,446,1,0,0,1,0,0,2015,3,7,4514.334
6,683,1,0,0,1,0,0,2015,2,28,6978.0786
4,529,1,1,0,1,0,0,2013,9,12,5599.597
7,0,0,0,0,1,0,0,2013,6,16,27.041609
2,728,1,0,0,1,0,0,2013,2,12,5763.433
4,493,1,0,1,1,0,0,2013,7,25,4460.4077
1,1290,1,0,1,1,0,0,2013,12,30,11451.017
5,539,1,1,0,1,0,0,2013,1,11,5680.4375
6,925,1,0,0,1,0,0,2014,5,17,7957.8496
1,586,1,0,0,1,0,0,2013,4,15,4817.6304
6,386,1,0,0,1,0,0,2014,7,26,3678.5884
2,397,1,1,0,1,0,0,2015,5,19,4912.3335
5,0,0,1,0,0,0,1,2014,4,18,-18.693424
7,0,0,0,0,1,0,0,2014,7,6,-44.547047
3,871,1,1,0,1,0,0,2014,3,5,8404.021
2,806,1,0,0,1,0,0,2013,10,1,6257.747
5,605,1,1,0,1,0,0,2014,5,9,6346.2285
5,675,1,1,0,1,0,0,2014,9,19,6377.49
3,320,1,0,0,1,0,0,2014,3,26,3277.0781
4,1018,1,1,1,1,0,0,2015,4,2,10822.57
4,672,1,1,1,1,0,0,2015,2,5,6490.654
2,575,1,1,1,1,0,0,2013,10,8,5972.153
4,0,0,0,1,0,0,0,2014,12,25,-7.784207
7,0,0,0,0,1,0,0,2014,11,16,-1.8514302
5,657,1,1,0,1,0,0,2014,9,5,6379.697
7,0,0,0,0,1,0,0,2015,6,14,10.407396
5,587,1,0,0,1,0,0,2015,2,27,5800.5947
7,0,0,0,0,1,0,0,2013,6,30,14.228529
3,530,1,0,0,1,0,0,2015,3,11,4855.0967
4,722,1,1,0,1,0,0,2013,9,26,6648.97
5,1272,1,0,1,1,0,0,2014,6,13,9795.56
2,887,1,0,0,1,0,0,2013,3,12,6643.482
6,421,1,0,0,1,0,0,2015,2,7,4188.3726
6,689,1,0,0,1,0,0,2014,12,27,6622.3125
6,564,1,0,0,1,0,0,2014,7,12,5393.7793
2,680,1,1,1,1,0,0,2015,7,28,7611.24
7,0,0,0,0,1,0,0,2015,2,15,11.815713
7,0,0,0,0,1,0,0,2015,1,11,-13.179958
4,539,1,1,0,1,0,0,2014,2,6,5822.187
6,442,1,0,1,1,0,0,2014,12,27,4650.1504
2,544,1,0,0,1,0,0,2015,1,20,4878.068
1,757,1,0,0,1,0,0,2013,12,9,7100.5864
6,1116,1,0,0,1,0,0,2015,5,9,9272.412
6,837,1,0,0,1,0,0,2013,8,10,7002.3423
7,0,0,0,0,1,0,0,2014,10,19,-21.774487
4,1070,1,0,0,1,0,0,2014,12,11,8537.235
1,0,0,1,0,1,0,0,2014,3,3,54.29019
7,0,0,0,0,1,0,0,2014,1,5,-0.9066342
7,0,0,0,1,1,0,0,2014,8,3,36.948612
5,432,1,0,0,1,0,0,2014,4,11,4299.7905
4,457,1,0,0,1,0,0,2013,9,5,4130.441
2,1511,1,1,1,1,0,0,2015,1,6,13247.663
1,1004,1,0,1,1,0,0,2013,7,22,7688.9775
3,342,1,0,1,1,0,0,2014,4,23,3503.9004
4,702,1,1,0,1,0,0,2014,9,18,6477.5293
4,648,1,0,0,1,0,0,2013,6,27,5538.3877
3,0,0,0,1,0,1,0,2014,1,1,30.150614
7,0,0,0,0,1,0,0,2014,6,15,30.812346
6,630,1,0,0,1,0,0,2014,6,7,6015.663
2,460,1,0,0,1,0,0,2014,3,25,4215.627
5,626,1,0,1,1,0,0,2015,1,2,5847.3955
5,866,1,1,0,1,0,0,2014,3,21,7712.152
4,1336,1,1,1,1,0,0,2015,4,2,12646.858
3,530,1,1,0,1,0,0,2014,12,17,6859.105
1,1871,1,1,1,1,0,0,2013,7,29,17031.93
3,915,1,1,0,1,0,0,2015,6,3,9057.003
5,2677,1,0,0,1,0,0,2015,2,27,16377.119
3,603,1,0,0,1,0,0,2013,10,16,5036.514
5,662,1,0,1,1,0,0,2015,4,10,6187.348
3,479,1,0,0,1,0,0,2014,9,10,4400.728
7,0,0,0,0,1,0,0,2015,4,19,-15.351466
1,615,1,0,1,1,0,0,2014,8,11,5493.7017
2,421,1,1,0,1,0,0,2014,11,4,5128.759
4,277,1,0,0,1,0,0,2013,5,23,2985.175
3,864,1,0,0,1,0,0,2014,4,9,6867.2593
4,524,1,0,0,1,0,0,2013,2,14,4647.453
2,631,1,1,0,1,0,0,2015,2,17,6776.3726
1,1106,1,0,0,1,0,0,2014,3,24,8008.4614
3,1145,1,0,0,1,0,0,2013,4,17,8025.733
5,539,1,1,0,1,0,0,2015,2,6,5919.807
3,1869,1,0,0,1,0,0,2014,1,15,12933.553
5,571,1,1,0,1,0,0,2014,7,18,6071.7656
6,1338,1,0,0,1,0,0,2014,10,11,10089.145
1,308,1,0,0,1,0,0,2015,2,23,3222.0532
2,268,1,0,0,1,0,0,2014,5,27,2997.535
6,870,1,0,0,1,0,0,2014,6,14,7583.2124
7,0,0,0,0,1,0,0,2013,9,1,-26.355532
3,538,1,1,0,1,0,0,2015,2,18,5914.6245
5,1236,1,0,0,1,0,0,2014,3,28,9752.103
6,524,1,0,0,1,0,0,2014,7,19,5132.2344
5,808,1,1,0,1,0,0,2014,4,4,8149.402
2,1359,1,1,0,1,0,0,2013,7,30,13691.846
5,458,1,1,1,1,0,0,2013,8,16,4864.8174
4,664,1,1,1,1,0,0,2014,10,23,6308.468
5,1173,1,0,0,1,0,0,2014,1,31,9558.651
1,702,1,1,0,1,0,0,2013,4,29,7932.678
1,595,1,1,0,1,0,0,2013,10,21,6565.5195
5,0,0,0,1,0,1,0,2013,11,1,-63.007057
5,1045,1,1,1,1,0,0,2014,8,1,9497.582
7,0,0,0,0,1,0,0,2014,9,21,-38.328472
6,489,1,0,0,1,0,0,2013,11,30,5171.814
7,0,0,0,0,1,0,0,2014,12,21,32.733486
7,0,0,0,0,1,0,0,2013,12,8,-7.448684
6,423,1,0,0,1,0,0,2014,8,2,3963.4895
3,551,1,0,0,1,0,0,2013,2,27,4932.442
5,1327,1,1,0,1,0,0,2015,5,22,11071.944
4,1282,1,1,0,1,0,0,2013,4,11,10177.447
7,0,0,0,0,1,0,0,2013,6,23,10.673623
3,485,1,1,0,1,0,0,2014,10,1,5387.4956
2,354,1,0,0,1,0,0,2013,11,12,3551.0884
2,537,1,0,0,1,0,0,2014,3,25,4671.738
3,836,1,0,1,1,0,0,2013,1,2,6706.9214
7,0,0,0,0,1,0,0,2013,6,9,-15.943349
3,796,1,1,0,1,0,0,2013,10,9,7834.4507
7,0,0,0,0,1,0,0,2014,1,12,8.467406
7,0,0,0,0,1,0,0,2014,10,12,9.555324
2,593,1,1,0,1,0,0,2015,5,5,6654.4453
1,866,1,1,0,1,0,0,2014,6,2,9792.831
7,0,0,0,0,1,0,0,2014,11,9,3.2324164
4,624,1,0,1,1,0,0,2014,7,10,5448.706
6,587,1,0,0,1,0,0,2013,11,16,5794.7646
7,0,0,0,0,1,0,0,2015,5,17,-13.373972
6,542,1,0,0,1,0,0,2014,2,1,5665.681
3,550,1,0,0,1,0,0,2015,6,24,5214.3853
7,0,0,0,0,1,0,0,2014,7,20,11.896923
7,0,0,0,0,1,0,0,2014,2,9,16.310577
3,3334,1,0,0,1,0,0,2014,9,24,17181.098
7,0,0,0,0,1,0,0,2014,6,15,30.812346
2,1783,1,1,0,1,0,0,2013,4,30,14841.196
5,737,1,0,0,1,0,0,2013,4,19,6352.315
6,705,1,0,0,1,0,0,2014,8,30,6707.8647
3,402,1,0,0,1,0,0,2013,11,13,4031.0
7,0,0,0,0,1,0,0,2015,3,15,25.823246
3,721,1,1,0,1,0,0,2014,11,5,7349.878
5,554,1,0,1,1,0,0,2014,10,31,5619.2925
2,630,1,1,0,1,0,0,2014,11,11,6637.096
5,523,1,1,0,1,0,0,2013,11,8,5613.0435
7,0,0,0,0,1,0,0,2014,5,25,-2.5783634
6,895,1,0,0,1,0,0,2013,2,2,8057.2607
2,358,1,1,1,1,0,0,2014,10,21,4132.358
5,1050,1,1,0,1,0,0,2013,4,26,8874.846
7,0,0,0,0,1,0,0,2014,4,6,-28.23374
1,687,1,1,0,1,0,0,2014,9,15,7469.0386
1,1193,1,1,0,1,0,0,2014,3,31,12954.464
7,0,0,0,0,1,0,0,2014,11,30,10.40814
1,0,0,0,0,0,1,0,2014,6,9,14.393038
7,0,0,0,0,1,0,0,2013,9,29,26.610418
1,533,1,0,0,1,0,0,2013,7,8,4819.96
2,223,1,0,0,1,0,0,2014,1,14,2192.976
1,1113,1,1,0,1,0,0,2014,6,16,11225.072
1,679,1,1,0,1,0,0,2015,2,16,7792.641
1,700,1,1,0,1,0,0,2013,12,2,8708.152
3,977,1,0,0,1,0,0,2014,12,10,8228.169
5,1287,1,0,1,1,0,0,2013,5,10,10016.235
4,416,1,0,0,1,0,0,2013,10,17,3995.8267
4,653,1,1,0,1,0,0,2014,5,22,6416.2124
7,0,0,0,0,1,0,0,2015,6,14,10.407396
6,586,1,0,0,1,0,0,2013,11,16,5794.7646
4,747,1,0,0,1,0,0,2013,2,28,6509.5684
5,305,1,0,0,1,0,0,2013,9,20,3187.808
2,673,1,0,0,1,0,0,2015,6,9,6023.1636
6,637,1,0,0,1,0,0,2013,2,2,6293.854
5,567,1,0,0,1,0,0,2014,6,13,5329.879
5,864,1,0,0,1,0,0,2015,4,24,7223.586
7,0,0,0,0,1,0,0,2013,12,29,-27.294168
7,0,0,0,0,1,0,0,2013,7,28,45.11376
1,593,1,1,0,1,0,0,2013,9,23,6632.092
5,763,1,1,0,1,0,0,2013,10,11,7457.254
6,532,1,0,0,1,0,0,2013,2,23,5181.268
3,592,1,1,0,1,0,0,2015,2,4,6243.706
7,0,0,0,0,1,0,0,2013,5,19,9.535841
7,0,0,0,0,1,0,0,2013,11,3,33.540688
7,0,0,0,0,1,0,0,2015,6,14,10.407396
2,716,1,1,1,1,0,0,2013,8,13,7465.2935
4,589,1,1,0,1,0,0,2015,2,19,6118.553
4,456,1,1,0,1,0,0,2014,6,5,5038.706
1,473,1,0,0,1,0,0,2015,3,23,4613.627
6,988,1,0,0,1,0,0,2013,5,11,8020.731
4,657,1,1,0,1,0,0,2014,1,9,6624.8057
6,722,1,0,0,1,0,0,2014,1,25,6532.7314
3,1310,1,0,0,1,0,0,2013,1,16,8736.435
5,437,1,1,0,1,0,0,2013,3,8,4725.058
1,664,1,0,0,1,0,0,2013,8,5,5588.4146
2,373,1,1,0,1,0,0,2013,4,23,4310.5903
3,928,1,0,1,1,0,0,2014,7,23,7116.326
3,607,1,0,0,1,0,0,2015,6,24,5525.28
2,770,1,1,0,1,0,0,2013,4,23,7216.123
3,528,1,0,1,1,0,0,2014,12,24,4833.256
6,638,1,0,0,1,0,0,2015,7,18,6338.603
4,471,1,0,1,1,0,0,2013,7,25,4282.7783
1,0,0,0,1,0,0,1,2014,4,21,-5.1562347
2,626,1,0,1,1,0,0,2014,8,12,5427.9355
2,974,1,1,0,1,0,0,2013,4,9,8682.423
6,638,1,0,0,1,0,0,2013,9,21,5788.0723
7,0,0,0,0,1,0,0,2015,6,14,10.407396
2,780,1,0,0,1,0,0,2013,11,26,6630.8613
7,0,0,0,0,1,0,0,2014,2,23,18.39889
7,1520,1,0,0,1,0,0,2013,7,21,7686.501
2,1348,1,0,0,1,0,0,2013,8,6,9475.748
2,555,1,0,0,1,0,0,2015,4,21,5002.9814
6,898,1,0,0,1,0,0,2014,10,4,8065.037
4,619,1,0,0,1,0,0,2015,4,23,5441.637
6,1984,1,0,0,1,0,0,2015,1,3,14940.615
4,0,0,0,0,0,1,0,2014,5,29,-0.3911941
2,432,1,0,0,1,0,0,2013,11,12,4222.281
5,804,1,1,0,1,0,0,2013,9,27,7667.8525
6,780,1,0,0,1,0,0,2014,9,6,6630.2397
4,791,1,1,0,1,0,0,2015,4,16,8005.723
2,673,1,0,0,1,0,0,2015,7,7,5993.758
4,0,0,0,0,0,1,0,2014,5,29,-0.3911941
3,791,1,1,0,1,0,0,2015,4,1,8836.462
3,841,1,1,0,1,0,0,2014,9,3,7793.512
2,619,1,0,0,1,0,0,2015,6,9,5665.679
6,577,1,0,0,1,0,0,2013,3,2,5714.6865
7,0,0,0,0,1,0,0,2013,1,20,-3.1942217
6,870,1,0,0,1,0,0,2014,1,25,7384.9526
6,748,1,0,0,1,0,0,2013,5,4,6650.153
5,788,1,1,0,1,0,0,2013,2,8,7450.55
3,403,1,1,0,1,0,0,2015,5,6,4902.3467
5,985,1,0,0,1,0,0,2013,11,29,9103.848
6,263,1,0,0,1,0,0,2015,7,18,2615.3252
3,741,1,0,0,1,0,0,2013,4,17,5738.2905
1,442,1,0,0,1,0,0,2014,2,10,4278.28
1,1270,1,0,1,1,0,0,2013,12,23,13052.785
4,903,1,1,0,1,0,0,2014,10,2,8776.305
2,499,1,0,0,1,0,0,2013,6,25,4506.9907
7,0,0,0,0,1,0,0,2013,8,11,-7.968629
5,1092,1,0,0,1,0,0,2014,2,14,8402.4375
3,619,1,0,0,1,0,0,2013,4,3,5275.4097
7,0,0,0,0,1,0,0,2013,3,10,32.934296
6,1040,1,0,0,1,0,0,2015,1,31,9519.445
6,819,1,0,0,1,0,0,2014,4,12,7345.0605
4,657,1,1,0,1,0,0,2013,6,6,6360.8286
3,1022,1,1,1,1,0,0,2013,7,31,10699.876
3,0,0,1,0,0,1,0,2013,5,1,-43.60469
7,0,0,0,0,1,0,0,2015,3,1,14.486419
5,570,1,0,0,1,0,0,2015,3,13,5460.468
5,837,1,0,0,1,0,0,2013,9,6,6646.1885
7,0,0,0,0,1,0,0,2014,3,2,3.9717228
5,502,1,0,1,1,0,0,2013,4,5,4703.955
1,719,1,1,0,1,0,0,2015,4,27,8174.6
3,1071,1,1,0,1,0,0,2014,12,3,11005.207
2,753,1,1,1,1,0,0,2013,3,26,7686.404
6,479,1,0,1,1,0,0,2013,10,19,4883.6865
3,608,1,1,0,1,0,0,2013,5,29,6658.131
6,639,1,0,0,1,0,0,2013,1,5,5891.79
3,1125,1,1,0,1,0,0,2014,11,26,10056.99
4,434,1,0,1,1,0,0,2013,8,22,4133.628
2,513,1,1,0,1,0,0,2013,6,18,5652.018
6,325,1,0,0,1,0,0,2015,3,21,3174.234
1,2566,1,1,0,1,0,0,2015,2,16,20217.006
5,854,1,0,0,1,0,0,2014,7,11,7093.4927
3,405,1,0,0,1,0,0,2013,4,17,3793.3245
2,484,1,1,1,1,0,0,2015,3,31,6620.3257
2,455,1,0,0,1,0,0,2013,12,10,4791.2896
3,529,1,1,0,1,0,0,2013,4,24,5461.882
6,437,1,0,0,1,0,0,2015,4,11,4409.887
2,1009,1,1,0,1,0,0,2014,9,16,8935.813
2,503,1,1,1,1,0,0,2014,9,2,5989.5337
3,641,1,0,0,1,0,0,2013,11,13,5489.8374
5,797,1,1,0,1,0,0,2013,7,5,7711.5347
4,949,1,1,0,1,0,0,2014,7,3,8614.496
5,539,1,0,1,1,0,0,2014,7,11,4946.208
6,909,1,0,0,1,0,0,2013,11,30,8682.125
5,492,1,0,0,1,0,0,2013,12,13,5131.692
5,722,1,1,0,1,0,0,2014,11,14,6994.688
1,2337,1,0,1,1,0,0,2013,12,23,17649.742
5,651,1,0,0,1,0,0,2014,6,27,5919.6743
7,0,0,0,0,1,0,0,2014,4,20,-2.6122062
4,1668,1,1,0,1,0,0,2013,10,24,11611.642
4,566,1,1,0,1,0,0,2013,5,16,5847.8643
7,0,0,0,0,1,0,0,2014,3,2,3.9717228
1,725,1,1,0,1,0,0,2014,6,16,8146.9917
2,844,1,0,1,1,0,0,2013,4,2,6989.9736
7,0,0,0,0,1,0,0,2014,7,13,10.349747
3,289,1,0,1,1,0,0,2014,12,31,2743.1511
7,0,0,0,0,1,0,0,2014,1,5,-0.9066342
2,567,1,1,0,1,0,0,2013,1,22,6092.6084
2,738,1,0,0,1,0,0,2014,10,28,5834.6357
2,460,1,0,1,1,0,0,2014,4,22,4366.438
7,0,0,0,0,1,0,0,2015,1,25,-27.902603
7,0,0,0,0,1,0,0,2013,7,14,17.420488
3,863,1,0,0,1,0,0,2015,6,24,6962.8994
6,1551,1,0,0,1,0,0,2013,10,5,11058.421
7,0,0,0,0,1,0,0,2013,9,29,26.610418
1,511,1,1,0,1,0,0,2013,11,18,6097.2417
5,275,1,1,0,1,0,0,2013,6,7,3235.2788
7,0,0,0,0,1,0,0,2015,2,22,1.4668319
7,0,0,0,0,1,0,0,2015,7,12,8.456328
3,621,1,0,0,1,0,0,2014,5,14,5438.8506
1,972,1,0,0,1,0,0,2013,1,28,7462.3916
3,778,1,0,1,1,0,0,2015,7,22,6567.5107
4,574,1,1,0,1,0,0,2015,3,5,6155.58
6,665,1,0,0,1,0,0,2014,8,23,5880.9907
5,700,1,1,0,1,0,0,2015,5,8,7227.521
4,0,0,0,1,0,0,0,2013,12,26,9.932329
6,532,1,0,0,1,0,0,2014,2,1,5536.189
5,556,1,1,0,1,0,0,2013,2,22,5682.4766
1,645,1,1,0,1,0,0,2013,1,21,7204.726
4,641,1,1,1,1,0,0,2013,2,7,6195.6846
1,507,1,0,0,1,0,0,2013,3,11,4673.413
7,0,0,0,0,1,0,0,2014,4,6,-28.23374
3,989,1,1,0,1,0,0,2013,3,20,8592.949
7,0,0,0,0,1,0,0,2013,2,10,24.548157
1,421,1,0,0,1,0,0,2014,7,7,4226.8535
1,560,1,0,0,1,0,0,2013,11,25,5567.077
6,342,1,0,0,1,0,0,2014,6,14,3246.5105
3,812,1,0,0,1,0,0,2014,2,26,6134.0093
5,674,1,0,0,1,0,0,2014,2,14,5993.345
4,2841,1,0,0,1,0,0,2015,3,26,15119.189
2,653,1,1,0,1,0,0,2015,4,14,7261.283
5,383,1,0,0,1,0,0,2013,10,18,3788.9536
5,887,1,1,0,1,0,0,2015,1,16,8196.179
2,555,1,1,0,1,0,0,2014,12,2,6469.188
1,790,1,1,1,1,0,0,2014,8,18,9003.601
4,583,1,0,0,1,0,0,2013,10,31,5464.9844
5,470,1,0,0,1,0,0,2014,1,31,5022.9253
2,3238,1,0,0,1,0,0,2014,11,18,15856.869
4,792,1,1,0,1,0,0,2014,3,20,7489.798
3,916,1,1,0,1,0,0,2013,11,20,8262.692
2,623,1,0,0,1,0,0,2014,1,14,5101.923
3,405,1,0,1,1,0,0,2014,12,24,3977.894
1,1181,1,0,0,1,0,0,2014,2,24,8558.59
4,303,1,0,1,1,0,0,2013,9,5,3352.4678
5,383,1,0,1,1,0,0,2013,6,28,3883.4475
6,760,1,0,0,1,0,0,2014,3,22,6732.71
6,794,1,0,0,1,0,0,2014,4,26,6720.816
1,1001,1,1,0,1,0,0,2015,4,27,10514.6875
3,596,1,0,0,1,0,0,2015,6,10,5490.533
6,225,1,0,0,1,0,0,2013,4,27,1850.0393
5,1024,1,1,0,1,0,0,2013,2,22,8776.122
6,506,1,0,0,1,0,0,2013,8,17,4621.8423
4,0,0,1,0,0,1,0,2015,6,4,-39.31569
4,825,1,0,0,1,0,0,2015,5,28,7263.4634
1,658,1,0,0,1,0,0,2015,3,9,5877.7236
6,434,1,0,0,1,0,0,2013,1,26,4149.2793
5,881,1,1,0,1,0,0,2015,1,16,8196.179
2,1839,1,1,0,1,0,0,2015,3,3,15037.736
1,871,1,1,1,1,0,0,2015,7,13,9787.811
5,535,1,0,0,1,0,0,2014,5,30,5601.8438
7,0,0,0,0,1,0,0,2014,1,19,17.651627
5,521,1,1,0,1,0,0,2015,7,17,5931.8364
4,744,1,1,0,1,0,0,2013,7,4,7166.687
5,836,1,0,0,1,0,0,2015,3,27,7352.015
6,618,1,0,0,1,0,0,2015,2,21,6128.888
2,539,1,0,0,1,0,0,2014,3,25,4671.738
5,475,1,1,0,1,0,0,2015,5,22,5464.012
2,802,1,1,0,1,0,0,2015,1,13,8074.2715
5,823,1,0,0,1,0,0,2015,2,13,7330.691
6,512,1,0,0,1,0,0,2014,3,22,4926.063
2,1505,1,0,1,1,0,0,2013,5,21,10142.925
2,882,1,0,0,1,0,0,2013,11,26,7116.3677
2,770,1,1,1,1,0,0,2015,1,6,7967.8535
6,528,1,0,0,1,0,0,2015,1,10,5304.074
1,487,1,0,1,1,0,0,2014,10,27,4697.0957
1,490,1,0,0,1,0,0,2014,6,23,4744.2153
2,748,1,1,1,1,0,0,2015,1,6,7624.769
1,456,1,0,0,1,0,0,2014,4,7,4354.6
6,737,1,0,0,1,0,0,2013,6,15,6703.901
7,0,0,0,0,1,0,0,2015,7,19,46.099403
3,1262,1,0,0,1,0,0,2015,2,25,9185.599
3,508,1,0,0,1,0,0,2013,4,17,4413.5903
1,2303,1,1,0,1,0,0,2014,6,30,20047.201
4,807,1,1,0,1,0,0,2014,6,5,8144.472
4,504,1,0,0,1,0,0,2014,1,30,4903.9473
4,1123,1,0,1,1,0,0,2013,1,3,8238.123
2,803,1,1,0,1,0,0,2014,4,1,8206.03
6,237,1,0,0,1,0,0,2015,3,28,2323.4492
4,934,1,1,0,1,0,0,2015,3,5,8581.178
3,1182,1,0,0,1,0,0,2013,11,13,8518.464
4,504,1,0,0,1,0,0,2014,3,13,4536.6353
7,0,0,0,0,1,0,0,2014,8,31,-5.8630185
1,1281,1,1,1,1,0,0,2013,3,25,12043.971
1,961,1,1,0,1,0,0,2013,11,18,10128.491
6,847,1,0,0,1,0,0,2014,3,8,7305.952
5,566,1,0,0,1,0,0,2014,3,14,5228.0586
1,161,1,0,0,1,0,0,2013,4,15,1281.2854
7,0,0,0,0,1,0,0,2014,6,22,-3.0196261
7,0,0,0,0,1,0,0,2015,6,21,-9.304874
7,0,0,0,0,1,0,0,2014,8,10,18.86215
4,652,1,0,0,1,0,0,2014,2,27,5589.005
7,0,0,0,0,1,0,0,2014,2,23,18.39889
2,612,1,0,0,1,0,0,2014,9,23,5067.0664
2,855,1,1,0,1,0,0,2013,9,10,8288.317
2,0,0,0,1,0,1,0,2013,1,1,-0.3584416
7,0,0,0,0,1,0,0,2014,1,19,17.651627
5,407,1,1,0,1,0,0,2013,5,17,4558.1924
1,656,1,1,0,1,0,0,2015,6,15,8064.425
5,0,0,0,1,0,0,0,2014,12,26,21.832981
6,653,1,0,0,1,0,0,2013,12,28,6347.7803
5,692,1,0,0,1,0,0,2015,1,23,6148.037
5,752,1,1,0,1,0,0,2015,1,16,7397.645
7,0,0,0,0,1,0,0,2013,10,27,5.61914
6,236,1,0,0,1,0,0,2013,6,1,2361.2825
6,738,1,0,0,1,0,0,2014,8,9,6437.975
7,0,0,0,0,1,0,0,2014,5,18,8.282148
1,0,0,0,0,0,1,0,2015,5,25,7.93647
7,0,0,0,0,1,0,0,2014,10,5,19.415506
4,584,1,0,0,1,0,0,2014,3,13,5087.0737
6,690,1,0,0,1,0,0,2013,7,27,6374.2803
5,1020,1,1,0,1,0,0,2015,6,19,9385.14
6,3394,1,0,0,1,0,0,2014,6,28,18344.518
6,468,1,0,0,1,0,0,2014,5,17,4476.8184
4,601,1,0,1,1,0,0,2015,4,9,5381.0654
7,0,0,0,0,1,0,0,2015,7,5,-7.5698123
3,538,1,1,0,1,0,0,2014,5,21,5774.2075
2,1727,1,1,0,1,0,0,2014,5,6,14176.728
6,511,1,0,0,1,0,0,2013,4,27,5023.0024
6,594,1,0,0,1,0,0,2015,3,14,5868.674
7,0,0,0,0,1,0,0,2013,2,17,-29.350248
4,340,1,0,0,1,0,0,2013,10,17,3419.4346
